,CONTROL,AGE1,METRO3,REGION,LMED,FMR,L30,L50,L80,IPOV,BEDRMS,BUILT,STATUS,TYPE,VALUE,VACANCY,TENURE,NUNITS,ROOMS,WEIGHT,PER,ZINC2,ZADEQ,ZSMHC,STRUCTURETYPE,OWNRENT,UTILITY,OTHERCOST,COST06,COST12,COST08,COSTMED,TOTSAL,ASSISTED,GLMED,GL30,GL50,GL80,APLMED,ABL30,ABL50,ABL80,ABLMED,BURDEN,INCRELAMIPCT,INCRELAMICAT,INCRELPOVPCT,INCRELPOVCAT,INCRELFMRPCT,INCRELFMRCAT,COST06RELAMIPCT,COST06RELAMICAT,COST06RELPOVPCT,COST06RELPOVCAT,COST06RELFMRPCT,COST06RELFMRCAT,COST08RELAMIPCT,COST08RELAMICAT,COST08RELPOVPCT,COST08RELPOVCAT,COST08RELFMRPCT,COST08RELFMRCAT,COST12RELAMIPCT,COST12RELAMICAT,COST12RELPOVPCT,COST12RELPOVCAT,COST12RELFMRPCT,COST12RELFMRCAT,COSTMedRELAMIPCT,COSTMedRELAMICAT,COSTMedRELPOVPCT,COSTMedRELPOVCAT,COSTMedRELFMRPCT,COSTMedRELFMRCAT,FMTZADEQ,FMTMETRO3,FMTBUILT,FMTSTRUCTURETYPE,FMTBEDRMS,FMTOWNRENT,FMTCOST06RELPOVCAT,FMTCOST08RELPOVCAT,FMTCOST12RELPOVCAT,FMTCOSTMEDRELPOVCAT,FMTINCRELPOVCAT,FMTCOST06RELFMRCAT,FMTCOST08RELFMRCAT,FMTCOST12RELFMRCAT,FMTCOSTMEDRELFMRCAT,FMTINCRELFMRCAT,FMTCOST06RELAMICAT,FMTCOST08RELAMICAT,FMTCOST12RELAMICAT,FMTCOSTMEDRELAMICAT,FMTINCRELAMICAT,FMTASSISTED,FMTBURDEN,FMTREGION,FMTSTATUS
799,'100829130103',52,'3','1',68986,1372,18694,31123,49806,18050,5,2004,'1',1,330000,-6,'1',1,10,3055.3570071999998,3,99474,'1',1928,1,'1',203.0,31.25,2427.4150597,3701.7294129,2826.0307844,2151.6053702,93500,-9,68986,18694,31123,49806,62087.4,26587.022222,44263.822222,70835.2,88302.08,0.2325833886,160.21608249,7,551.10249307,4,181.25728863,3,109.95958689999999,6,537.93131517,4,176.9252959,3,128.01649902,7,626.26720984,4,205.97892015,3,167.68481163,7,820.32784773,4,269.80535079,3,97.465671032,5,476.81005433,4,156.82254885,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','7 120% AMI +','5 80 - 100% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
800,'100834100141',24,'4','4',56545,752,14257,23765,37949,15470,2,1985,'1',1,-6,-6,'2',5,4,2603.5191749,2,5974,'2',706,3,'2',105.83333333,0.0,706.0,706.0,706.0,706.0,6000,0,56545,14257,23765,37949,45236.0,16039.125,26735.625,42692.625,50890.5,1.4181452962999999,13.206295870999998,1,38.61667744,1,19.86037234,1,55.491692949,3,182.5468649,3,93.882978723,2,55.491692949,3,182.5468649,3,93.882978723,2,55.491692949,3,182.5468649,3,93.882978723,2,55.491692949,3,182.5468649,3,93.882978723,2,'2 Moderately Inadequ','-5','1980-1989','3 5-19 units','2 2BR','2 Renter','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','1 LTE Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','1 LTE 50% FMR','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','1 LTE 30% AMI','0 Not Assisted','3 50% or More','West','-5'
801,'100835130103',52,'4','3',50723,1033,14250,23736,37971,18652,4,2006,'1',1,180000,-6,'1',1,6,1856.3482649,3,116974,'1',3369,1,'1',469.25,43.75,1709.2718507,2404.352407,1926.6986097,1558.8302019,97000,-9,50723,14250,23736,37971,45650.7,18366.666666999998,30593.066667000003,48940.4,58838.68,0.3456152649,256.2370347,7,627.13918078,4,283.0929332,3,116.20055724,6,366.56055131,4,165.46678129,3,130.98176979,7,413.188636,4,186.51487025,3,163.4538645,7,515.62350569,4,232.75434724,3,105.97315928,6,334.29770575,4,150.90321413,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','7 120% AMI +','6 100 - 120% AMI','7 120% AMI +','.','2 30% to 50%','-5','-5'
802,'100837130103',60,'1','4',79659,1438,17150,28577,43494,12019,3,2007,'1',1,230000,-6,'1',1,6,1927.9513252999998,1,49987,'1',648,1,'1',107.66666667,41.666666667,1677.9029204,2566.061409,1955.7260013,1485.6719247,50000,-9,79659,17150,28577,43494,55761.3,25480.0,42457.257143,64619.657143,82845.36,0.1555604457,89.64461015100001,5,415.89982528,4,86.903685675,2,81.013730662,5,558.41681351,4,116.68309599,3,94.42778696399999,5,650.87811008,4,136.00319898,3,123.89644557,7,854.00163374,4,178.44655139,3,71.732293742,4,494.44110980000005,4,103.31515471,3,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','5 80 - 100% AMI','7 120% AMI +','4 60 - 80% AMI','5 80 - 100% AMI','.','1 Less than 30%','West','-5'
803,'100837130140',27,'1','4',79659,976,19600,32668,49708,15470,2,1980,'1',1,-6,-6,'2',4,4,3454.5621368,2,63974,'1',1109,2,'2',144.33333333,15.0,1109.0,1109.0,1109.0,1109.0,64000,0,79659,19600,32668,49708,63727.2,22050.0,36751.5,55921.5,71693.1,0.2080220089,100.38727576,6,413.53587589,4,163.86782787,3,61.874852671000006,4,286.74854557,4,113.62704918,3,61.874852671000006,4,286.74854557,4,113.62704918,3,61.874852671000006,4,286.74854557,4,113.62704918,3,61.874852671000006,4,286.74854557,4,113.62704918,3,'1 Adequate','Central City','1980-1989','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','6 100 - 120% AMI','0 Not Assisted','1 Less than 30%','West','-5'
804,'100839130103',36,'2','3',62066,1058,16930,28178,45080,18622,3,2003,'1',1,160000,-6,'1',1,5,719.81487257,3,100974,'1',1414,1,'1',236.08333333,100.0,1399.4360896,2017.2854729000003,1592.7043197,1265.7101795,101000,-9,62066,16930,28178,45080,55859.4,19563.555556,32561.244444,52092.444444,64548.64,0.1680432587,180.76456246,7,542.22962088,4,238.59640832,3,86.721336936,5,300.5984512,4,132.27184211,3,98.69793196100001,5,342.11240892,4,150.53916065,3,125.00870493,7,433.31231294,4,190.66970443,3,78.434506411,4,271.87416593,4,119.63234211,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','7 120% AMI +','4 60 - 80% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
805,'100839230103',43,'2','3',62066,1058,16930,28178,45080,18591,3,2004,'1',1,140000,-6,'1',1,5,3397.6770736000003,3,34174,'1',1204,1,'1',190.0,147.0,1267.4336617000001,1808.0518721,1436.5433630999999,1150.4234904,34200,-9,62066,16930,28178,45080,55859.4,19563.555556,32561.244444,52092.444444,64548.64,0.4227775502,61.17860199,4,183.82012802,3,80.751417769,2,78.541308489,4,272.69832966,4,119.79524213,3,89.020829135,5,309.08361317,4,135.77914585,3,112.04275549,6,389.01659343,4,170.89337166,3,71.29033178,4,247.52267019,4,108.73567962,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 150-200% Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','4 60 - 80% AMI','.','2 30% to 50%','-5','-5'
806,'100839330103',31,'1','3',62300,1089,13450,22350,35750,12019,3,2005,'1',1,230000,-6,'1',1,6,3434.6273956,1,46987,'1',1514,1,'1',264.0,125.0,1917.5695871,2805.7280755999996,2195.3926679,1725.3385913,47000,-9,62300,13450,22350,35750,43610.0,19982.857143,33205.714286,53114.285714,64792.0,0.38666014,107.74363678,6,390.93934604,4,107.86730946,3,118.38310823,6,638.17941162,4,176.08536153,3,135.53479861,7,730.64070819,4,201.59712286,3,173.21447559,7,933.76423184,4,257.64261484,3,106.51553225,6,574.20370791,4,158.43329581,3,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','7 120% AMI +','6 100 - 120% AMI','6 100 - 120% AMI','.','2 30% to 50%','-5','-5'
807,'100839370146',48,'2','3',62066,1058,15049,25050,40074,15452,3,1980,'1',1,110000,-6,'1',1,6,2571.4798349,2,109974,'1',822,1,'1',130.08333333,100.0,961.13835323,1385.9098043,1094.0102615,869.20179006,110000,-9,62066,15049,25050,40074,49652.8,19563.7,32565.0,52096.2,64548.64,0.0896939277,221.48599878,7,711.71369402,4,259.86294896,3,59.560564141,3,248.80620068,4,90.84483489899999,2,67.79447322,4,283.20224216,4,103.4036164,3,85.88312963899999,5,358.76515772,4,130.99336524,3,53.863368155,3,225.00693504,4,82.155178645,2,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','4 60 - 80% AMI','5 80 - 100% AMI','3 50 - 60% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
808,'100839430103',67,'1','3',62300,1089,17250,28750,45950,18149,3,2006,'1',1,120000,-6,'1',1,5,2102.0654716,3,61922,'1',817,1,'1',172.0,31.0,1000.5145672,1463.9016047,1145.4657398,900.22013461,50000,-9,62300,17250,28750,45950,56070.0,19933.333333000002,33222.222222000004,53097.777777999996,64792.0,0.1583282194,110.43695381,6,341.18684225,4,142.1533517,3,61.767784119,4,220.51122754,4,91.874615901,2,70.716492147,4,252.45814971,4,105.18510007,3,90.375454049,5,322.64071953,4,134.42622633,3,55.576005347,3,198.40655344,3,82.66484248,2,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','3 GT FMR','4 60 - 80% AMI','4 60 - 80% AMI','5 80 - 100% AMI','3 50 - 60% AMI','6 100 - 120% AMI','.','1 Less than 30%','-5','-5'
809,'100839530103',75,'3','3',61329,1214,14890,24784,39652,14007,4,2005,'1',1,100000,-6,'1',1,8,2305.2781776,2,30000,'1',1755,1,'1',263.0,158.33333333,1085.9288060000001,1472.0846705999998,1206.7214498,1002.3501122000001,4000,-9,61329,14890,24784,39652,49063.2,21590.5,35936.8,57495.4,71141.64,0.7020000000000001,61.145624418999994,4,214.17862497,4,61.779242175,2,61.057282681000004,4,310.11031798,4,89.450478251,2,67.848953149,4,344.60525447,4,99.400448915,2,82.769228855,5,420.38542745,4,121.25903382,3,56.357998617,3,286.24262502,4,82.565907099,2,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 GT FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','5 80 - 100% AMI','3 50 - 60% AMI','4 60 - 80% AMI','.','3 50% or More','-5','-5'
810,'100839630103',35,'3','3',61329,1032,18582,30960,49542,23500,3,2006,'1',1,-6,-6,'2',1,5,1442.3167998,4,34648,'1',1147,1,'2',297.0,0.0,1147.0,1147.0,1147.0,1147.0,4000,0,61329,18582,30960,49542,61329.0,19325.28,32198.4,51523.68,63782.16,0.3972523667,56.495295863,3,147.43829787,2,83.93410852699999,2,71.932339701,4,195.23404255,3,111.14341085,3,71.932339701,4,195.23404255,3,111.14341085,3,71.932339701,4,195.23404255,3,111.14341085,3,71.932339701,4,195.23404255,3,111.14341085,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','2 Renter','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','2 100-150% Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','3 50 - 60% AMI','0 Not Assisted','2 30% to 50%','-5','-5'
811,'100839730103',59,'2','3',62066,1058,15049,25050,40074,15470,3,2008,'1',1,500000,-6,'1',1,7,969.62554245,2,260974,'1',2774,1,'1',224.0,62.5,3609.4773632,5540.256686199999,4213.4405825,3191.5838941999996,261000,-9,62066,15049,25050,40074,49652.8,19563.7,32565.0,52096.2,64548.64,0.1275529363,525.59775078,7,1686.9683258000002,4,616.66824197,3,223.67488227,7,933.28438609,4,341.1604313,3,261.10174172,7,1089.4481144000001,4,398.24580174,3,343.32290726,7,1432.5162730999998,4,523.65375106,3,197.77853688,7,825.23177614,4,301.66199378,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
812,'100839830103',34,'3','3',61329,1214,14890,24784,39652,15470,4,2007,'1',1,400000,-6,'1',1,8,2322.3987559,2,58475,'1',2463,1,'1',438.25,191.66666667,3288.2985572,4832.9220156,3771.4691325999997,2953.9837820000002,58501,-9,61329,14890,24784,39652,49063.2,21590.5,35936.8,57495.4,71141.64,0.5054467721,119.18301293,6,377.98965739999994,4,120.41803954,3,184.88741936,7,850.23879954,4,270.86479055,3,212.05410123,7,975.16978219,4,310.6646732,3,271.73520406,7,1249.6243091,4,398.09901282,3,166.09028311,7,763.79671158,4,243.32650593,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','6 100 - 120% AMI','.','3 50% or More','-5','-5'
813,'100841130103',47,'3','2',61292,951,18506,30839,49328,24218,3,2005,'1',1,350000,-6,'1',1,9,3097.9280081,4,432209,'1',1450,1,'1',158.0,54.166666667,2538.2508209000002,3889.796347,2961.0250744000004,2245.7253926,118000,-9,61292,18506,30839,49328,61292.0,19246.24,32072.56,51301.12,63743.68,0.040258301,705.16380604,7,1784.6601700999997,4,1136.1961094,3,159.27858705,7,419.23376346,4,266.90334605,3,185.80822911,7,489.06186710000003,4,311.35910351,3,244.08985154,7,642.46367941,4,409.0216979,3,140.92223057,7,370.91839006,4,236.14357441,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
814,'100845140147',81,'4','3',50723,542,11092,18470,29536,11067,1,1980,'1',1,-6,-6,'2',6,3,312.04015062,1,8364,'1',200,3,'2',60.0,0.0,200.0,200.0,200.0,200.0,0,1,50723,11092,18470,29536,35506.1,11884.285714,19789.285713999998,31645.714286000002,38042.25,0.2869440459,23.556515641,1,75.57603686600001,1,38.579335793,1,21.029250373,1,72.286979308,1,36.900369004,1,21.029250373,1,72.286979308,1,36.900369004,1,21.029250373,1,72.286979308,1,36.900369004,1,21.029250373,1,72.286979308,1,36.900369004,1,'1 Adequate','-5','1980-1989','3 5-19 units','1 1BR','2 Renter','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 Assisted','1 Less than 30%','-5','-5'
815,'100846750144',47,'3','2',61292,1073,18506,30839,49328,24190,4,1985,'1',1,250000,-6,'1',1,8,2852.6574989,4,152587,'1',1346,1,'1',279.16666667,150.0,2090.6553483,3056.0450097,2392.6369579,1881.7086138,150000,-9,61292,18506,30839,49328,61292.0,21466.96,35773.24,57220.48,71098.72,0.1058543651,248.95092345,7,630.78544853,4,355.51491146,3,117.61985859999999,6,345.70572108,4,194.84206414,3,134.60928455,7,395.640671,4,222.98573699,3,171.93249103,7,505.34022484,4,284.81314164,3,105.86455642,6,311.15479351,4,175.36892952,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','7 120% AMI +','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
816,'100848230103',37,'2','3',61228,1105,14738,24566,39293,15470,3,2007,'1',1,140000,-6,'1',1,6,1660.3647074,2,143974,'1',1231,1,'1',164.0,161.0,1255.4336617000001,1796.0518721,1424.5433630999999,1138.4234904,144000,-9,61228,14738,24566,39293,48982.4,19159.4,31935.8,51080.9,63677.12,0.10260185869999999,293.93006468,7,930.66580478,4,325.73303167,3,78.862464992,4,324.6111601,4,113.61390604,3,89.48541410700001,5,368.33700403,4,128.91795141,3,112.82243117,6,464.39608846,4,162.53863096,3,71.512247437,4,294.35642932,4,103.02475026,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','4 60 - 80% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
817,'100848360149',55,'2','3',61228,1105,14738,24566,39293,15492,3,1980,'1',1,-6,-6,'2',4,6,2375.1460549000003,2,71987,'1',1100,2,'2',99.666666667,0.0,1100.0,1100.0,1100.0,1100.0,62000,0,61228,14738,24566,39293,48982.4,19159.4,31935.8,51080.9,63677.12,0.1833664412,146.96503234,7,464.67208882,4,162.86651584,3,69.098602449,4,284.01755745,4,99.54751131200001,2,69.098602449,4,284.01755745,4,99.54751131200001,2,69.098602449,4,284.01755745,4,99.54751131200001,2,69.098602449,4,284.01755745,4,99.54751131200001,2,'1 Adequate','-5','1980-1989','2 2-4 units','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 GT FMR','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
818,'100849130103',53,'2','3',60060,956,14883,24790,39658,15492,2,2005,'1',1,-6,-6,'2',4,4,1720.8997127999999,2,59974,'1',1463,2,'2',163.0,0.0,1463.0,1463.0,1463.0,1463.0,60000,0,60060,14883,24790,39658,48048.0,16743.375,27888.75,44615.25,54054.0,0.2927268483,124.82101232,7,387.12884069,4,156.83577406,3,108.26210826,6,377.74335141,4,153.0334728,3,108.26210826,6,377.74335141,4,153.0334728,3,108.26210826,6,377.74335141,4,153.0334728,3,108.26210826,6,377.74335141,4,153.0334728,3,'1 Adequate','-5','2000-2009','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','6 100 - 120% AMI','6 100 - 120% AMI','6 100 - 120% AMI','6 100 - 120% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
819,'100849230103',37,'2','3',60060,1528,16745,27889,44618,18622,4,2006,'1',1,260000,-6,'1',1,6,2241.3267963000003,3,123400,'1',1398,1,'1',156.0,250.0,2133.9482289000002,3137.9534768000003,2448.0091029,1916.643625,82000,-9,60060,16745,27889,44618,54054.0,21582.444444,35945.822222,57507.644444000005,69669.6,0.1359481361,228.29022829,7,662.65707228,4,201.89790576,3,122.51818462,7,458.37143784,4,139.65629769999998,3,140.54962869999997,7,525.83161913,4,160.21001982,3,180.16199185,7,674.03146317,4,205.36344743,3,110.04189058,6,411.69447428,4,125.43479221,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
820,'100849380143',27,'2','3',60060,956,13025,21697,34702,12005,2,1985,'1',1,-6,-6,'2',2,6,2660.1782694000003,1,29987,'1',848,2,'2',98.0,0.0,848.0,848.0,848.0,848.0,30000,0,60060,13025,21697,34702,42042.0,16746.428571,27896.142857,44616.857143,54054.0,0.3393470504,71.326292755,4,249.78758849999997,4,78.417887029,2,62.752062752,4,282.54893794,4,88.70292887,2,62.752062752,4,282.54893794,4,88.70292887,2,62.752062752,4,282.54893794,4,88.70292887,2,62.752062752,4,282.54893794,4,88.70292887,2,'1 Adequate','-5','1980-1989','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','0 Not Assisted','2 30% to 50%','-5','-5'
821,'100849430103',76,'2','3',60060,1282,14883,24790,39658,13948,3,2008,'1',1,500000,-6,'1',1,6,2065.3319956,2,198100,'1',2170,1,'1',180.33333333,548.33333333,4051.6440299,5982.4233528,4655.6072491,3633.7505608999995,67000,-9,60060,14883,24790,39658,48048.0,19347.9,32227.0,51555.4,62462.4,0.1314487633,412.2960373,7,1420.2753082999998,4,386.31045242,3,259.46130983,7,1161.9283137,4,316.04087596,3,298.13822389999996,7,1335.1325636,4,363.15189151,3,383.10557089,7,1715.6361780000002,4,466.64768743,3,232.70002823,7,1042.0850476,4,283.4438815,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
822,'100850130103',37,'1','4',101300,2574,27400,45600,67550,18574,4,2005,'1',1,850000,-6,'1',1,8,2588.5423553000005,3,295237,'1',2649,1,'1',162.66666667,186.66666667,5998.3948508,9280.7196998,7025.1323235,5287.975953499999,283000,-9,101300,27400,45600,67550,91170.0,35315.555556,58773.333333,87064.44444400001,117508.0,0.1076694317,323.83130416,7,1589.5176053,4,286.749223,3,204.18677369,7,1291.7831056,4,233.03787299,3,239.13715912,7,1512.8959455999998,4,272.9266637,3,315.91788473,7,1998.6475072,4,360.55632089,3,180.00394708,7,1138.7909882000001,4,205.43807123,3,'1 Adequate','Central City','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','West','-5'
823,'100850230103',45,'1','4',101300,2270,21300,35500,52550,12036,3,2008,'1',1,-6,-6,'2',36,8,2010.2871894000002,1,160000,'1',1403,4,'2',82.0,20.833333333,1403.0,1403.0,1403.0,1403.0,159861,0,101300,21300,35500,52550,70910.0,31645.714286000002,52742.857143,78074.285714,105352.0,0.105225,225.63813284,7,1329.3452974000002,4,176.21145374,3,53.269040929,3,466.26786308,4,61.806167401,2,53.269040929,3,466.26786308,4,61.806167401,2,53.269040929,3,466.26786308,4,61.806167401,2,53.269040929,3,466.26786308,4,61.806167401,2,'1 Adequate','Central City','2000-2009','4 20-49 units','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','3 50 - 60% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','West','-5'
